id,race_date,race_key,rank,pred_combo,n_combos,hit,payout,bet_amount,route,miwokuri,prerace_gami,trio_payout,gap23,trifecta_payout,gap12,gap34,gate_label,win_rank,ratio
863036,2024-05-02,20240502_71_05#7B,RANK_7B,"1=2-3,4,5 (axis_sum=1.7)",3,0,0,300,wt,False,,500,,0,,,,,
863160,2024-05-02,20240502_74_04#7B,RANK_7B,"2=5-1,7,4 (axis_sum=1.3)",3,0,0,300,wt,False,,3700,,0,,,,,
863201,2024-05-02,20240502_84_04#7B,RANK_7B,"5=3-1,7,2 (axis_sum=1.1)",3,1,530,300,wt,False,,530,,0,,,,,
863133,2024-05-03,20240503_24_07#7B,RANK_7B,"2=7-5,1,4 (axis_sum=1.5)",3,1,400,300,wt,False,,400,,0,,,,,
863215,2024-05-03,20240503_24_12#7B,RANK_7B,"4=2-1,7,6 (axis_sum=1.1)",3,0,0,300,wt,False,,2770,,0,,,,,
863025,2024-05-03,20240503_34_02#7B,RANK_7B,"2=4-3,6,5 (axis_sum=1.7)",3,1,150,300,wt,False,,150,,0,,,,,
863082,2024-05-03,20240503_34_09#7B,RANK_7B,"4=1-5,2,7 (axis_sum=1.4)",3,0,0,300,wt,False,,800,,0,,,,,
863098,2024-05-03,20240503_61_10#7B,RANK_7B,"2=1-5,3,7 (axis_sum=1.6)",3,0,0,300,wt,False,,1600,,0,,,,,
863171,2024-05-03,20240503_71_07#7B,RANK_7B,"2=1-6,4,5 (axis_sum=1.6)",3,1,410,300,wt,False,,410,,0,,,,,
863109,2024-05-03,20240503_83_01#7B,RANK_7B,"1=5-7,4,2 (axis_sum=1.5)",3,0,0,300,wt,False,,410,,0,,,,,
863073,2024-05-03,20240503_83_10#7B,RANK_7B,"3=7-5,2,4 (axis_sum=1.7)",3,1,360,300,wt,False,,360,,0,,,,,
863104,2024-05-04,20240504_24_10#7B,RANK_7B,"5=7-3,4,6 (axis_sum=1.4)",3,0,0,300,wt,False,,6100,,0,,,,,
863178,2024-05-04,20240504_24_12#7B,RANK_7B,"2=7-1,5,4 (axis_sum=1.4)",3,0,0,300,wt,False,,2220,,0,,,,,
863142,2024-05-04,20240504_35_01#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.2)",3,0,0,300,wt,False,,1560,,0,,,,,
863016,2024-05-04,20240504_35_05#7B,RANK_7B,"1=2-5,4,7 (axis_sum=1.7)",3,1,250,300,wt,False,,250,,0,,,,,
863064,2024-05-04,20240504_43_01#7B,RANK_7B,"1=2-4,6,5 (axis_sum=1.5)",3,0,0,300,wt,False,,1290,,0,,,,,
863065,2024-05-04,20240504_43_02#7B,RANK_7B,"1=3-4,6,5 (axis_sum=1.5)",3,0,0,300,wt,False,,3500,,0,,,,,
863024,2024-05-04,20240504_46_01#7B,RANK_7B,"4=7-1,2,3 (axis_sum=1.6)",3,0,0,300,wt,False,,2290,,0,,,,,
863217,2024-05-04,20240504_46_10#7B,RANK_7B,"1=2-7,4,6 (axis_sum=1.0)",3,0,0,300,wt,False,,2400,,0,,,,,
863139,2024-05-04,20240504_83_08#7B,RANK_7B,"3=5-7,4,1 (axis_sum=1.3)",3,0,0,300,wt,False,,7680,,0,,,,,
863106,2024-05-05,20240505_24_04#7B,RANK_7B,"7=3-1,4,5 (axis_sum=1.6)",3,1,810,300,wt,False,,810,,0,,,,,
863102,2024-05-05,20240505_24_07#7B,RANK_7B,"1=3-4,7,5 (axis_sum=1.6)",3,0,0,300,wt,False,,1760,,0,,,,,
863212,2024-05-05,20240505_24_12#7B,RANK_7B,"1=4-2,5,7 (axis_sum=1.2)",3,0,0,300,wt,False,,1500,,0,,,,,
863169,2024-05-05,20240505_34_03#7B,RANK_7B,"2=7-1,5,4 (axis_sum=1.4)",3,0,0,300,wt,False,,660,,0,,,,,
863175,2024-05-05,20240505_34_08#7B,RANK_7B,"3=2-1,5,7 (axis_sum=1.8)",3,0,0,300,wt,False,,840,,0,,,,,
863176,2024-05-05,20240505_35_04#7B,RANK_7B,"1=4-2,5,7 (axis_sum=1.4)",3,0,0,300,wt,False,,610,,0,,,,,
863093,2024-05-05,20240505_43_04#7B,RANK_7B,"1=2-6,3,5 (axis_sum=1.6)",3,1,210,300,wt,False,,210,,0,,,,,
863101,2024-05-05,20240505_43_07#7B,RANK_7B,"1=2-3,4,5 (axis_sum=1.7)",3,1,140,300,wt,False,,140,,0,,,,,
863216,2024-05-05,20240505_51_07#7B,RANK_7B,"1=6-2,4,3 (axis_sum=1.3)",3,1,400,300,wt,False,,400,,0,,,,,
863177,2024-05-06,20240506_23_01#7B,RANK_7B,"3=1-4,7,5 (axis_sum=1.4)",3,0,0,300,wt,False,,2240,,0,,,,,
863116,2024-05-06,20240506_23_03#7B,RANK_7B,"7=4-3,5,2 (axis_sum=1.3)",3,0,0,300,wt,False,,6440,,0,,,,,
863100,2024-05-06,20240506_43_01#7B,RANK_7B,"1=5-3,2,6 (axis_sum=1.3)",3,0,0,300,wt,False,,520,,0,,,,,
863112,2024-05-06,20240506_61_03#7B,RANK_7B,"1=5-2,3,4 (axis_sum=1.4)",3,0,0,300,wt,False,,490,,0,,,,,
863054,2024-05-06,20240506_61_10#7B,RANK_7B,"7=2-5,6,4 (axis_sum=1.6)",3,1,200,300,wt,False,,200,,0,,,,,
863131,2024-05-06,20240506_86_04#7B,RANK_7B,"2=3-4,6,5 (axis_sum=1.1)",3,1,500,300,wt,False,,500,,0,,,,,
863053,2024-05-07,20240507_23_02#7B,RANK_7B,"1=7-3,5,6 (axis_sum=1.2)",3,0,0,300,wt,False,,400,,0,,,,,
863057,2024-05-07,20240507_23_09#7B,RANK_7B,"7=1-5,2,4 (axis_sum=1.5)",3,1,590,300,wt,False,,590,,0,,,,,
863191,2024-05-07,20240507_23_11#7B,RANK_7B,"5=2-7,3,1 (axis_sum=1.3)",3,0,0,300,wt,False,,2300,,0,,,,,
863047,2024-05-07,20240507_36_03#7B,RANK_7B,"7=3-2,5,4 (axis_sum=1.8)",3,1,210,300,wt,False,,210,,0,,,,,
863051,2024-05-07,20240507_61_02#7B,RANK_7B,"2=1-5,7,4 (axis_sum=1.4)",3,0,0,300,wt,False,,1940,,0,,,,,
863164,2024-05-07,20240507_81_02#7B,RANK_7B,"4=5-7,2,6 (axis_sum=1.5)",3,0,0,300,wt,False,,1520,,0,,,,,
863147,2024-05-08,20240508_23_06#7B,RANK_7B,"1=2-4,3,7 (axis_sum=1.1)",3,1,760,300,wt,False,,760,,0,,,,,
863062,2024-05-08,20240508_54_06#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.6)",3,1,780,300,wt,False,,780,,0,,,,,
863200,2024-05-08,20240508_55_12#7B,RANK_7B,"7=1-4,2,5 (axis_sum=1.5)",3,0,0,300,wt,False,,860,,0,,,,,
862997,2024-05-08,20240508_75_01#7B,RANK_7B,"2=1-4,5,6 (axis_sum=1.8)",3,1,260,300,wt,False,,260,,0,,,,,
863040,2024-05-08,20240508_75_06#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.7)",3,1,370,300,wt,False,,370,,0,,,,,
863190,2024-05-08,20240508_75_09#7B,RANK_7B,"2=1-3,7,5 (axis_sum=1.5)",3,0,0,300,wt,False,,300,,0,,,,,
863095,2024-05-09,20240509_11_09#7B,RANK_7B,"7=1-5,4,3 (axis_sum=1.3)",3,0,0,300,wt,False,,500,,0,,,,,
863161,2024-05-09,20240509_44_01#7B,RANK_7B,"1=4-5,7,3 (axis_sum=1.4)",3,0,0,300,wt,False,,520,,0,,,,,
863144,2024-05-09,20240509_54_02#7B,RANK_7B,"2=1-4,5,7 (axis_sum=1.4)",3,0,0,300,wt,False,,250,,0,,,,,
863043,2024-05-09,20240509_71_02#7B,RANK_7B,"2=1-4,3,5 (axis_sum=1.6)",3,0,0,300,wt,False,,850,,0,,,,,
863091,2024-05-09,20240509_71_03#7B,RANK_7B,"5=3-7,2,6 (axis_sum=1.6)",3,0,0,300,wt,False,,1020,,0,,,,,
863153,2024-05-09,20240509_71_06#7B,RANK_7B,"3=2-5,7,1 (axis_sum=1.3)",3,0,0,300,wt,False,,7650,,0,,,,,
863006,2024-05-09,20240509_75_02#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.8)",3,0,0,300,wt,False,,190,,0,,,,,
863156,2024-05-10,20240510_11_04#7B,RANK_7B,"4=7-1,6,5 (axis_sum=1.4)",3,0,0,300,wt,False,,700,,0,,,,,
863050,2024-05-10,20240510_35_03#7B,RANK_7B,"7=5-2,1,4 (axis_sum=1.6)",3,1,660,300,wt,False,,660,,0,,,,,
863118,2024-05-10,20240510_71_11#7B,RANK_7B,"7=5-1,4,3 (axis_sum=1.4)",3,1,660,300,wt,False,,660,,0,,,,,
863011,2024-05-10,20240510_75_02#7B,RANK_7B,"2=3-5,4,6 (axis_sum=1.6)",3,1,240,300,wt,False,,240,,0,,,,,
863206,2024-05-11,20240511_11_03#7B,RANK_7B,"2=4-1,3,5 (axis_sum=1.2)",3,0,0,300,wt,False,,4580,,0,,,,,
863094,2024-05-11,20240511_11_10#7B,RANK_7B,"7=1-2,3,6 (axis_sum=1.5)",3,0,0,300,wt,False,,290,,0,,,,,
863069,2024-05-11,20240511_27_03#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.5)",3,0,0,300,wt,False,,430,,0,,,,,
863084,2024-05-11,20240511_27_07#7B,RANK_7B,"1=2-3,6,4 (axis_sum=1.5)",3,0,0,300,wt,False,,2280,,0,,,,,
862995,2024-05-11,20240511_31_01#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.8)",3,0,0,300,wt,False,,150,,0,,,,,
863085,2024-05-11,20240511_31_05#7B,RANK_7B,"2=1-4,3,6 (axis_sum=1.5)",3,0,0,300,wt,False,,720,,0,,,,,
863129,2024-05-11,20240511_71_03#7B,RANK_7B,"3=5-4,7,2 (axis_sum=1.3)",3,1,880,300,wt,False,,880,,0,,,,,
863087,2024-05-12,20240512_12_06#7B,RANK_7B,"4=2-5,1,3 (axis_sum=1.3)",3,0,0,300,wt,False,,3170,,0,,,,,
863114,2024-05-12,20240512_12_07#7B,RANK_7B,"5=3-2,1,4 (axis_sum=1.5)",3,0,0,300,wt,False,,760,,0,,,,,
863071,2024-05-12,20240512_46_08#7B,RANK_7B,"7=1-2,3,4 (axis_sum=1.3)",3,0,0,300,wt,False,,15170,,0,,,,,
863013,2024-05-12,20240512_46_11#7B,RANK_7B,"4=7-5,3,2 (axis_sum=1.6)",3,0,0,300,wt,False,,120,,0,,,,,
863045,2024-05-12,20240512_53_01#7B,RANK_7B,"7=1-5,3,2 (axis_sum=1.5)",3,1,780,300,wt,False,,780,,0,,,,,
863019,2024-05-12,20240512_53_11#7B,RANK_7B,"4=1-7,3,2 (axis_sum=1.6)",3,0,0,300,wt,False,,2070,,0,,,,,
863181,2024-05-13,20240513_21_09#7B,RANK_7B,"2=5-4,1,7 (axis_sum=1.3)",3,0,0,300,wt,False,,31160,,0,,,,,
863033,2024-05-13,20240513_27_04#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.5)",3,0,0,300,wt,False,,3830,,0,,,,,
863124,2024-05-13,20240513_27_05#7B,RANK_7B,"1=3-2,4,6 (axis_sum=1.4)",3,0,0,300,wt,False,,6710,,0,,,,,
863003,2024-05-13,20240513_31_01#7B,RANK_7B,"1=2-3,4,6 (axis_sum=1.6)",3,1,280,300,wt,False,,280,,0,,,,,
863198,2024-05-13,20240513_31_07#7B,RANK_7B,"1=2-4,6,5 (axis_sum=1.2)",3,1,560,300,wt,False,,560,,0,,,,,
863121,2024-05-13,20240513_53_05#7B,RANK_7B,"3=4-2,7,1 (axis_sum=1.4)",3,0,0,300,wt,False,,580,,0,,,,,
863088,2024-05-13,20240513_53_09#7B,RANK_7B,"5=2-7,4,1 (axis_sum=1.6)",3,0,0,300,wt,False,,500,,0,,,,,
863039,2024-05-14,20240514_25_08#7B,RANK_7B,"3=7-1,2,6 (axis_sum=1.5)",3,0,0,300,wt,False,,470,,0,,,,,
863067,2024-05-14,20240514_25_10#7B,RANK_7B,"1=5-7,4,2 (axis_sum=1.5)",3,0,0,300,wt,False,,1150,,0,,,,,
863205,2024-05-14,20240514_46_08#7B,RANK_7B,"3=5-7,2,4 (axis_sum=1.2)",3,1,1730,300,wt,False,,1730,,0,,,,,
863183,2024-05-14,20240514_46_10#7B,RANK_7B,"3=1-5,4,7 (axis_sum=1.4)",3,0,0,300,wt,False,,790,,0,,,,,
862998,2024-05-14,20240514_48_02#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.7)",3,0,0,300,wt,False,,320,,0,,,,,
863061,2024-05-14,20240514_48_06#7B,RANK_7B,"1=2-4,6,7 (axis_sum=1.5)",3,0,0,300,wt,False,,9220,,0,,,,,
863136,2024-05-14,20240514_53_01#7B,RANK_7B,"3=2-1,7,4 (axis_sum=1.1)",3,0,0,300,wt,False,,860,,0,,,,,
863168,2024-05-14,20240514_53_10#7B,RANK_7B,"4=1-3,7,5 (axis_sum=1.3)",3,0,0,300,wt,False,,2340,,0,,,,,
863148,2024-05-14,20240514_61_01#7B,RANK_7B,"7=2-5,3,6 (axis_sum=1.5)",3,0,0,300,wt,False,,8600,,0,,,,,
862996,2024-05-14,20240514_74_01#7B,RANK_7B,"1=2-4,6,5 (axis_sum=1.8)",3,0,0,300,wt,False,,160,,0,,,,,
863123,2024-05-15,20240515_21_10#7B,RANK_7B,"1=7-5,3,4 (axis_sum=1.6)",3,1,150,300,wt,False,,150,,0,,,,,
863126,2024-05-15,20240515_21_12#7B,RANK_7B,"1=2-3,7,4 (axis_sum=1.4)",3,0,0,300,wt,False,,270,,0,,,,,
863194,2024-05-15,20240515_25_04#7B,RANK_7B,"1=5-2,3,6 (axis_sum=1.2)",3,0,0,300,wt,False,,980,,0,,,,,
863115,2024-05-15,20240515_48_07#7B,RANK_7B,"1=3-2,5,7 (axis_sum=1.4)",3,0,0,300,wt,False,,2850,,0,,,,,
863154,2024-05-15,20240515_48_08#7B,RANK_7B,"1=2-5,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,2740,,0,,,,,
863134,2024-05-15,20240515_55_08#7B,RANK_7B,"2=7-5,3,1 (axis_sum=1.4)",3,0,0,300,wt,False,,1040,,0,,,,,
863203,2024-05-15,20240515_61_07#7B,RANK_7B,"3=7-2,5,6 (axis_sum=1.2)",3,0,0,300,wt,False,,370,,0,,,,,
863180,2024-05-15,20240515_61_10#7B,RANK_7B,"1=2-3,7,5 (axis_sum=1.5)",3,0,0,300,wt,False,,2660,,0,,,,,
863089,2024-05-15,20240515_74_09#7B,RANK_7B,"1=2-3,4,6 (axis_sum=1.5)",3,1,580,300,wt,False,,580,,0,,,,,
863146,2024-05-16,20240516_25_06#7B,RANK_7B,"2=5-7,4,3 (axis_sum=1.4)",3,0,0,300,wt,False,,9450,,0,,,,,
863197,2024-05-16,20240516_25_08#7B,RANK_7B,"5=2-4,7,6 (axis_sum=1.2)",3,0,0,300,wt,False,,1200,,0,,,,,
863163,2024-05-16,20240516_25_09#7B,RANK_7B,"4=1-3,5,6 (axis_sum=1.3)",3,0,0,300,wt,False,,940,,0,,,,,
863058,2024-05-16,20240516_25_10#7B,RANK_7B,"4=3-7,1,6 (axis_sum=1.6)",3,0,0,300,wt,False,,2420,,0,,,,,
863030,2024-05-16,20240516_25_11#7B,RANK_7B,"5=1-6,2,4 (axis_sum=1.7)",3,0,0,300,wt,False,,1770,,0,,,,,
863010,2024-05-16,20240516_74_01#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.6)",3,0,0,300,wt,False,,310,,0,,,,,
863155,2024-05-17,20240517_55_04#7B,RANK_7B,"7=3-1,2,4 (axis_sum=1.4)",3,0,0,300,wt,False,,1120,,0,,,,,
863020,2024-05-17,20240517_86_03#7B,RANK_7B,"1=5-4,6,2 (axis_sum=1.7)",3,0,0,300,wt,False,,350,,0,,,,,
863008,2024-05-18,20240518_36_01#7B,RANK_7B,"1=5-3,4,2 (axis_sum=1.7)",3,1,150,300,wt,False,,150,,0,,,,,
863086,2024-05-18,20240518_43_07#7B,RANK_7B,"1=2-5,4,7 (axis_sum=1.7)",3,1,2410,300,wt,False,,2410,,0,,,,,
863151,2024-05-18,20240518_86_04#7B,RANK_7B,"3=1-7,4,6 (axis_sum=1.6)",3,0,0,300,wt,False,,1870,,0,,,,,
863034,2024-05-18,20240518_86_07#7B,RANK_7B,"1=7-6,4,2 (axis_sum=1.8)",3,0,0,300,wt,False,,8670,,0,,,,,
863157,2024-05-19,20240519_36_11#7B,RANK_7B,"1=7-5,3,6 (axis_sum=1.6)",3,0,0,300,wt,False,,5500,,0,,,,,
863127,2024-05-19,20240519_61_02#7B,RANK_7B,"1=5-7,4,3 (axis_sum=1.6)",3,0,0,300,wt,False,,29050,,0,,,,,
863066,2024-05-19,20240519_61_11#7B,RANK_7B,"3=7-4,5,2 (axis_sum=1.5)",3,1,140,300,wt,False,,140,,0,,,,,
863113,2024-05-19,20240519_83_01#7B,RANK_7B,"2=3-1,6,4 (axis_sum=1.3)",3,0,0,300,wt,False,,610,,0,,,,,
863021,2024-05-19,20240519_84_06#7B,RANK_7B,"7=4-3,1,6 (axis_sum=1.7)",3,1,800,300,wt,False,,800,,0,,,,,
863000,2024-05-20,20240520_12_02#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.8)",3,0,0,300,wt,False,,210,,0,,,,,
863026,2024-05-20,20240520_12_06#7B,RANK_7B,"1=2-3,4,5 (axis_sum=1.7)",3,0,0,300,wt,False,,2100,,0,,,,,
863009,2024-05-20,20240520_26_06#7B,RANK_7B,"4=6-5,7,3 (axis_sum=1.7)",3,0,0,300,wt,False,,36330,,0,,,,,
863060,2024-05-20,20240520_26_11#7B,RANK_7B,"7=2-1,4,3 (axis_sum=1.5)",3,1,1240,300,wt,False,,1240,,0,,,,,
863075,2024-05-20,20240520_36_06#7B,RANK_7B,"1=4-7,2,3 (axis_sum=1.5)",3,0,0,300,wt,False,,530,,0,,,,,
863211,2024-05-20,20240520_36_08#7B,RANK_7B,"2=7-3,5,4 (axis_sum=1.3)",3,0,0,300,wt,False,,4670,,0,,,,,
863099,2024-05-20,20240520_44_11#7B,RANK_7B,"4=1-5,2,3 (axis_sum=1.5)",3,0,0,300,wt,False,,13840,,0,,,,,
863188,2024-05-20,20240520_61_09#7B,RANK_7B,"2=4-3,1,5 (axis_sum=1.3)",3,0,0,300,wt,False,,860,,0,,,,,
863209,2024-05-20,20240520_71_09#7B,RANK_7B,"3=2-4,5,6 (axis_sum=1.2)",3,0,0,300,wt,False,,1930,,0,,,,,
863125,2024-05-20,20240520_84_03#7B,RANK_7B,"5=2-7,3,1 (axis_sum=1.3)",3,0,0,300,wt,False,,500,,0,,,,,
863002,2024-05-21,20240521_12_02#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.7)",3,0,0,300,wt,False,,400,,0,,,,,
863012,2024-05-21,20240521_12_03#7B,RANK_7B,"3=1-2,5,7 (axis_sum=1.5)",3,0,0,300,wt,False,,3020,,0,,,,,
863167,2024-05-21,20240521_26_01#7B,RANK_7B,"4=3-7,2,5 (axis_sum=1.2)",3,1,770,300,wt,False,,770,,0,,,,,
863119,2024-05-21,20240521_26_08#7B,RANK_7B,"1=6-5,2,4 (axis_sum=1.3)",3,0,0,300,wt,False,,5510,,0,,,,,
863140,2024-05-21,20240521_26_11#7B,RANK_7B,"3=1-5,2,6 (axis_sum=1.4)",3,1,680,300,wt,False,,680,,0,,,,,
863174,2024-05-21,20240521_26_12#7B,RANK_7B,"4=2-5,7,1 (axis_sum=1.4)",3,0,0,300,wt,False,,1630,,0,,,,,
863130,2024-05-21,20240521_53_10#7B,RANK_7B,"3=2-7,5,6 (axis_sum=1.4)",3,1,790,300,wt,False,,790,,0,,,,,
863063,2024-05-21,20240521_61_02#7B,RANK_7B,"3=1-5,2,6 (axis_sum=1.6)",3,0,0,300,wt,False,,870,,0,,,,,
863046,2024-05-21,20240521_61_07#7B,RANK_7B,"3=7-5,4,2 (axis_sum=1.4)",3,0,0,300,wt,False,,140,,0,,,,,
863159,2024-05-21,20240521_61_08#7B,RANK_7B,"2=5-3,4,6 (axis_sum=1.4)",3,0,0,300,wt,False,,1440,,0,,,,,
863186,2024-05-21,20240521_71_05#7B,RANK_7B,"1=2-3,4,6 (axis_sum=1.3)",3,0,0,300,wt,False,,2350,,0,,,,,
863172,2024-05-21,20240521_84_01#7B,RANK_7B,"3=4-2,1,6 (axis_sum=1.5)",3,0,0,300,wt,False,,8450,,0,,,,,
863031,2024-05-22,20240522_12_08#7B,RANK_7B,"1=3-4,5,6 (axis_sum=1.7)",3,0,0,300,wt,False,,170,,0,,,,,
862999,2024-05-22,20240522_26_05#7B,RANK_7B,"3=4-7,5,2 (axis_sum=1.5)",3,0,0,300,wt,False,,2830,,0,,,,,
863092,2024-05-22,20240522_36_10#7B,RANK_7B,"1=5-7,2,3 (axis_sum=1.5)",3,0,0,300,wt,False,,3160,,0,,,,,
863214,2024-05-22,20240522_53_03#7B,RANK_7B,"2=7-1,4,5 (axis_sum=1.1)",3,0,0,300,wt,False,,2060,,0,,,,,
863028,2024-05-22,20240522_71_03#7B,RANK_7B,"1=2-7,6,4 (axis_sum=1.7)",3,1,440,300,wt,False,,440,,0,,,,,
863122,2024-05-22,20240522_71_06#7B,RANK_7B,"1=2-3,6,5 (axis_sum=1.5)",3,0,0,300,wt,False,,530,,0,,,,,
863070,2024-05-23,20240523_22_01#7B,RANK_7B,"2=1-4,6,5 (axis_sum=1.7)",3,1,250,300,wt,False,,250,,0,,,,,
863107,2024-05-23,20240523_36_01#7B,RANK_7B,"1=3-5,7,4 (axis_sum=1.3)",3,1,640,300,wt,False,,640,,0,,,,,
863184,2024-05-23,20240523_51_12#7B,RANK_7B,"3=5-7,1,4 (axis_sum=1.3)",3,0,0,300,wt,False,,1490,,0,,,,,
863023,2024-05-23,20240523_55_03#7B,RANK_7B,"4=5-1,7,2 (axis_sum=1.6)",3,0,0,300,wt,False,,18260,,0,,,,,
863044,2024-05-23,20240523_86_02#7B,RANK_7B,"1=2-4,7,6 (axis_sum=1.6)",3,0,0,300,wt,False,,1140,,0,,,,,
863204,2024-05-24,20240524_11_08#7B,RANK_7B,"5=4-6,3,2 (axis_sum=1.3)",3,0,0,300,wt,False,,7220,,0,,,,,
863182,2024-05-24,20240524_22_04#7B,RANK_7B,"2=4-1,3,6 (axis_sum=1.4)",3,1,450,300,wt,False,,450,,0,,,,,
863103,2024-05-24,20240524_23_01#7B,RANK_7B,"2=5-3,4,7 (axis_sum=1.4)",3,1,460,300,wt,False,,460,,0,,,,,
863077,2024-05-24,20240524_43_01#7B,RANK_7B,"4=1-3,5,2 (axis_sum=1.3)",3,0,0,300,wt,False,,380,,0,,,,,
863037,2024-05-24,20240524_43_02#7B,RANK_7B,"5=1-7,4,3 (axis_sum=1.4)",3,0,0,300,wt,False,,2030,,0,,,,,
863041,2024-05-24,20240524_43_08#7B,RANK_7B,"1=4-3,2,6 (axis_sum=1.5)",3,0,0,300,wt,False,,250,,0,,,,,
863165,2024-05-24,20240524_75_01#7B,RANK_7B,"3=4-5,1,6 (axis_sum=1.3)",3,1,240,300,wt,False,,240,,0,,,,,
863027,2024-05-24,20240524_75_06#7B,RANK_7B,"7=3-2,5,1 (axis_sum=1.6)",3,1,150,300,wt,False,,150,,0,,,,,
863072,2024-05-25,20240525_11_01#7B,RANK_7B,"2=5-1,3,4 (axis_sum=1.5)",3,0,0,300,wt,False,,270,,0,,,,,
863152,2024-05-25,20240525_23_02#7B,RANK_7B,"7=1-2,5,4 (axis_sum=1.5)",3,0,0,300,wt,False,,4970,,0,,,,,
863193,2024-05-25,20240525_37_05#7B,RANK_7B,"1=3-2,7,5 (axis_sum=1.3)",3,0,0,300,wt,False,,6450,,0,,,,,
863135,2024-05-25,20240525_43_04#7B,RANK_7B,"1=7-5,3,4 (axis_sum=1.4)",3,1,1240,300,wt,False,,1240,,0,,,,,
863108,2024-05-25,20240525_51_10#7B,RANK_7B,"7=1-3,4,5 (axis_sum=1.6)",3,1,550,300,wt,False,,550,,0,,,,,
863207,2024-05-25,20240525_51_11#7B,RANK_7B,"4=5-7,1,2 (axis_sum=1.3)",3,0,0,300,wt,False,,650,,0,,,,,
863032,2024-05-25,20240525_51_12#7B,RANK_7B,"1=4-6,2,5 (axis_sum=1.5)",3,0,0,300,wt,False,,190,,0,,,,,
863120,2024-05-26,20240526_43_03#7B,RANK_7B,"1=7-4,2,6 (axis_sum=1.4)",3,1,400,300,wt,False,,400,,0,,,,,
863015,2024-05-26,20240526_56_03#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.6)",3,0,0,300,wt,False,,410,,0,,,,,
863004,2024-05-26,20240526_56_06#7B,RANK_7B,"2=1-4,5,7 (axis_sum=1.7)",3,0,0,300,wt,False,,120,,0,,,,,
863185,2024-05-26,20240526_84_01#7B,RANK_7B,"3=4-1,7,5 (axis_sum=1.5)",3,0,0,300,wt,False,,6240,,0,,,,,
863149,2024-05-26,20240526_84_07#7B,RANK_7B,"5=1-2,7,6 (axis_sum=1.4)",3,1,1170,300,wt,False,,1170,,0,,,,,
863080,2024-05-27,20240527_25_05#7B,RANK_7B,"1=7-3,2,4 (axis_sum=1.6)",3,0,0,300,wt,False,,870,,0,,,,,
863001,2024-05-27,20240527_31_06#7B,RANK_7B,"4=2-5,7,6 (axis_sum=1.8)",3,0,0,300,wt,False,,130,,0,,,,,
863179,2024-05-27,20240527_47_06#7B,RANK_7B,"1=4-3,2,7 (axis_sum=1.5)",3,0,0,300,wt,False,,2190,,0,,,,,
863014,2024-05-27,20240527_54_09#7B,RANK_7B,"3=4-2,5,1 (axis_sum=1.4)",3,0,0,300,wt,False,,150,,0,,,,,
863018,2024-05-27,20240527_54_10#7B,RANK_7B,"1=5-7,2,3 (axis_sum=1.6)",3,1,770,300,wt,False,,770,,0,,,,,
863166,2024-05-27,20240527_56_06#7B,RANK_7B,"1=7-3,2,4 (axis_sum=1.3)",3,1,310,300,wt,False,,310,,0,,,,,
863208,2024-05-27,20240527_84_03#7B,RANK_7B,"4=3-7,1,6 (axis_sum=1.3)",3,0,0,300,wt,False,,580,,0,,,,,
863196,2024-05-27,20240527_84_08#7B,RANK_7B,"7=4-6,1,3 (axis_sum=1.4)",3,1,860,300,wt,False,,860,,0,,,,,
863096,2024-05-28,20240528_31_03#7B,RANK_7B,"1=3-4,2,5 (axis_sum=1.5)",3,1,1320,300,wt,False,,1320,,0,,,,,
863110,2024-05-28,20240528_31_08#7B,RANK_7B,"7=5-4,3,1 (axis_sum=1.4)",3,0,0,300,wt,False,,1680,,0,,,,,
863117,2024-05-28,20240528_47_05#7B,RANK_7B,"2=1-3,4,6 (axis_sum=1.5)",3,0,0,300,wt,False,,340,,0,,,,,
863056,2024-05-28,20240528_54_02#7B,RANK_7B,"5=1-2,4,3 (axis_sum=1.5)",3,1,750,300,wt,False,,750,,0,,,,,
863170,2024-05-28,20240528_54_03#7B,RANK_7B,"5=1-7,6,2 (axis_sum=1.4)",3,1,850,300,wt,False,,850,,0,,,,,
863132,2024-05-28,20240528_54_06#7B,RANK_7B,"1=3-4,7,2 (axis_sum=1.3)",3,0,0,300,wt,False,,500,,0,,,,,
863202,2024-05-28,20240528_54_11#7B,RANK_7B,"7=3-4,2,5 (axis_sum=1.2)",3,0,0,300,wt,False,,1470,,0,,,,,
863035,2024-05-28,20240528_61_03#7B,RANK_7B,"5=1-3,4,7 (axis_sum=1.7)",3,1,1350,300,wt,False,,1350,,0,,,,,
863076,2024-05-28,20240528_84_05#7B,RANK_7B,"1=2-5,3,4 (axis_sum=1.4)",3,0,0,300,wt,False,,920,,0,,,,,
